Slug,Country_Code,Property_Type_Categories,Review_score_base,Review_Score,USD_Price,Partner,Published
ibis-london-wembley,gb,Hotel,10,7.8,73,booking.com,True
mithila-hotel,us,Hotel,10,7.0,64,booking.com,True
herbert-hotel,us,Hotel,10,6.9,76,booking.com,True
inn-at-the-opera,us,Hotel,10,8.7,115,booking.com,True
the-mosser-hotel,us,Hotel,10,7.2,110,booking.com,True
layne-hotel,us,Hotel,10,7.9,84,booking.com,True
millennium-downtown-new-york,us,['Hotel'],10,7.4,129,booking.com,True
the-moore,us,['Hotel'],10,8.5,165,booking.com,True
the-historic-blue-angel-hotel-lexington-ave-ascend-hotel-collection,us,['Hotel'],10,8.7,76,booking.com,True
club-quarters-hotel-times-square-new-york,us,Hotel,10,7.8,130,booking.com,True
the-time-new-york,us,Hotel,10,7.5,132,booking.com,True
hotel-scherman,us,Hotel,10,9.1,119,booking.com,True
the-benjamin-royal-sonesta-new-york,us,Hotel,10,7.6,156,booking.com,True
fbh-fashion-boutique-hotel,us,Hotel,10,7.0,98,booking.com,True
cadillac-hotel-beach-club-autograph-collection,us,Hotel,10,7.5,322,booking.com,True
south-beach-hotel,us,Hotel,10,6.1,75,booking.com,True
the-villa-casa-casuarina,us,Hotel,10,7.9,854,booking.com,True
chesterfield-hotel-suites,us,Hotel,10,5.7,71,booking.com,True
winter-haven-autograph-collection,us,Hotel,10,7.3,297,booking.com,True
the-confidante-miami-beach-part-of-hyatt,us,Hotel,10,8.0,270,booking.com,True
hotel-victor-south-beach,us,Hotel,10,8.2,389,booking.com,True
ac-hotel-by-marriott-miami-beach,us,Hotel,10,7.6,265,booking.com,True
seaside-all-suites-hotel,us,Hotel,10,6.3,40,booking.com,True
hotel-du-bois-champs-elysees,fr,Hotel,10,8.0,115,booking.com,True
queen-mary-opera,fr,Hotel,10,8.4,172,booking.com,True
hotel-design-sorbonne,fr,Hotel,10,8.1,160,booking.com,True
timhotel-palais-royal,fr,Hotel,10,7.9,134,booking.com,True
le-a,fr,Hotel,10,8.8,226,booking.com,True
pley-hotel,fr,Hotel,10,8.3,161,booking.com,True
new-hotel-saint-lazare,fr,Hotel,10,6.3,102,booking.com,True
b-montmartre,fr,Hotel,10,8.9,132,booking.com,True
hotel-odeon-saint-germain,fr,Hotel,10,7.9,205,booking.com,True
academie-hotel-saint-germain,fr,Hotel,10,8.7,221,booking.com,True
maison-eugenie,fr,Hotel,10,8.1,138,booking.com,True
hotel-saint-christophe,fr,Hotel,10,8.5,172,booking.com,True
grand-hotel-du-havre,fr,Hotel,10,6.4,76,booking.com,True
hipotel-paris-gare-du-nord-merryl,fr,Hotel,10,6.6,70,booking.com,True
unic-renoir-saint-germain,fr,Hotel,10,6.7,78,booking.com,True
kamana-lakehouse,nz,Hotel,10,8.8,241,booking.com,True
airport-honolulu-hotel,us,Hotel,10,7.3,180,booking.com,True
castle-waikiki-grand-hotel,us,Hotel,10,7.1,119,booking.com,True
azur-lodge,nz,Resort,10,9.7,1,booking.com,True
queenstown-park-boutique-hotel,nz,Hotel,10,9.3,392,booking.com,True
san-juan-hotel-miami-beach,us,Hotel,10,7.8,199,booking.com,True
faena-hotel-miami-beach,us,Hotel,10,8.7,855,booking.com,True
holiday-inn-resort-panama-city-beach-an-ihg-hotel,us,Resort,10,8.9,135,booking.com,True
ramada-by-wyndham-panama-city-beach-beachfront,us,Hotel,10,4.6,44,booking.com,True
holiday-inn-express-suites-panama-city-beach-beachfront-an-ihg-hotel,us,Resort,10,9.0,124,booking.com,True
hotel-de-neuve-by-happyculture,fr,Hotel,10,7.9,143,booking.com,True
1k-paris,fr,Hotel,10,7.5,227,booking.com,True
hotel-duc-de-st-simon,fr,Hotel,10,8.9,230,booking.com,True
maison-axel-opera,fr,Hotel,10,8.5,136,booking.com,True
hotel-richard,fr,Hotel,10,6.2,45,booking.com,True
hotel-mevlana,nl,Hotel,10,6.3,21,booking.com,True
hotel-goodaura,ge,Hotel,10,8.1,121,booking.com,True
monte-hotel,ge,Hotel,10,9.0,261,booking.com,True
sunny-studio-near-to-gondola-with-mountains-view-in-new-gudauri,ge,Hotel,10,9.9,116,booking.com,True
hotel-donata,ge,Hotel,10,8.2,115,booking.com,True
hotel-malte-astotel,fr,Hotel,10,9.1,166,booking.com,True
amstel-corner-hotel,nl,Hotel,10,8.9,191,booking.com,True
amsterdam-wiechmann-hotel,nl,Hotel,10,8.5,97,booking.com,True
hotel-etoile-saint-ferdinand-by-happyculture,fr,Hotel,10,8.0,118,booking.com,True
hotel-claridge-paris,fr,Hotel,10,8.4,241,booking.com,True
hotel-france-albion,fr,Hotel,10,8.6,97,booking.com,True
color-design-hotel,fr,Hotel,10,7.1,118,booking.com,True
hotel-de-saint-germain,fr,Hotel,10,7.3,105,booking.com,True
hotel-armoni-paris,fr,Hotel,10,8.1,121,booking.com,True
timhotel-invalides-eiffel,fr,Hotel,10,7.7,138,booking.com,True
rooms-hotel-kazbegi,ge,Hotel,10,8.8,154,booking.com,True
river-side-hotel-tbilisi,ge,Hotel,10,8.7,74,booking.com,True
hotel-diamond,ge,Hotel,10,8.9,45,booking.com,True
taste-tbilisi,ge,Hotel,10,7.7,45,booking.com,True
sharden-hotel,ge,Hotel,10,8.1,41,booking.com,True
waikiki-beach-marriott-resort-spa,us,Resort,10,8.4,263,booking.com,True
pacific-marina-inn,us,Hotel,10,6.6,134,booking.com,True
holiday-inn-express-waikiki-an-ihg-hotel,us,Resort,10,7.7,208,booking.com,True
the-royal-hawaiian-a-luxury-collection-resort-waikiki,us,Resort,10,8.6,390,booking.com,True
the-whistler-holiday-apartments,nz,Hotel,10,8.8,235,booking.com,True
chateau-by-the-sea,us,Hotel,10,7.5,39,booking.com,True
the-meridian-hotel-miami-beach,us,Hotel,10,7.6,179,booking.com,True
sbv-luxury-ocean-hotel-suites,us,Hotel,10,7.0,162,booking.com,True
la-quinta-by-wyndham-panama-city-beach-thomas-drive,us,Hotel,10,8.0,54,booking.com,True
hilton-cabana-miami-beach,us,Resort,10,6.7,220,booking.com,True
the-marlin-hotel,us,Hotel,10,8.5,219,booking.com,True
the-st-regis-bal-harbour-resort,us,Resort,10,8.1,1,booking.com,True
boulan-south-beach,us,Hotel,10,7.2,175,booking.com,True
sun-harbour-boutique-hotel,us,Hotel,10,9.3,243,booking.com,True
the-top-of-the-gulf-612,us,Hotel,10,6.8,56,booking.com,True
tipi,fr,Hotel,10,7.0,70,booking.com,True
intercontinental-paris-champs-elysees-etoile-an-ihg-hotel,fr,Hotel,10,7.8,369,booking.com,True
the-inn-at-st-thomas-square-201,us,Hotel,10,7.0,70,booking.com,True
ilikai-883,us,Hotel,10,5.3,109,booking.com,True
w-south-beach,us,Resort,10,8.5,799,booking.com,True
circa-39-hotel-miami-beach,us,Hotel,10,8.3,149,booking.com,True
citizenm-amsterdam-south,nl,Hotel,10,8.6,113,booking.com,True
new-hotel-roblin,fr,Hotel,10,8.3,179,booking.com,True
hotel-albert-1er,fr,Hotel,10,7.8,95,booking.com,True
hotel-hortus,nl,Hotel,10,8.0,56,booking.com,True
hotel-museumzicht,nl,Hotel,10,8.3,91,booking.com,True
marine-surf-waikiki-9th-floor-parking-included,us,['Apartment'],10,0.0,179,booking.com,True
sea-shore-75-steps-from-waikiki-beach-and-sleeps-1-3,us,['Apartment'],10,8.0,215,booking.com,True
renovated-private-kuhio-village-708a-studio-2-min-walk-2-the-beach,us,['Apartment'],10,6.7,191,booking.com,True
riad-dar-beldia-and-spa,ma,['House'],10,9.1,97,booking.com,True
riad-lauriers-blancs,ma,['House'],10,9.2,102,booking.com,True
villa-dar-mya-palmiers,ma,['Bed & Breakfast'],10,6.0,97,booking.com,True
betlem-prague-apartments,cz,['Apartment'],10,9.4,116,booking.com,True
riad-petit-karmela,ma,['Bed & Breakfast'],10,9.0,107,booking.com,True
botel-racek,cz,['RV'],10,8.4,63,booking.com,True
recoleta-plaza-by-ayres,ar,['Apartment'],10,8.2,55,booking.com,True
ewa-hotel-waikiki,us,Hotel,10,7.0,139,booking.com,True
aqua-palms-waikiki,us,Hotel,10,8.0,179,booking.com,True
aston-waikiki-beach-tower,us,Hotel,10,9.4,646,booking.com,True
polynesian-residences-waikiki-beach,us,Hotel,10,7.7,180,booking.com,True
hilton-grand-vacations-club-hokulani-waikiki-honolulu,us,Resort,10,9.2,296,booking.com,True
uljiro-coop-residence-dongdaemun,kr,Hotel,10,7.9,54,booking.com,True
central-hotel-21-and-apartments,hu,Hotel,10,8.7,52,booking.com,True
moana-surfrider-a-westin-resort-spa-waikiki-beach,us,Resort,10,8.5,373,booking.com,True
sheraton-princess-kaiulani,us,Hotel,10,8.1,241,booking.com,True
country-inn-suites-by-radisson-panama-city-beach-fl,us,Hotel,10,8.2,84,booking.com,True
bikini-beach-resort,us,Hotel,10,7.1,64,booking.com,True
pineapple-villas,us,Hotel,10,7.8,79,booking.com,True
the-summit-condominiums,us,Resort,10,6.4,79,booking.com,True
the-top-of-the-gulf-112,us,Hotel,10,4.9,50,booking.com,True
whitelaw-hotel,us,Hotel,10,6.7,88,booking.com,True
the-astor-by-luxurban,us,Hotel,10,5.2,100,booking.com,True
ocean-five-hotel,us,Hotel,10,7.3,235,booking.com,True
viscay-hotel,us,Hotel,10,8.2,275,booking.com,True
calypso-2-504-west,us,Hotel,10,7.3,283,booking.com,True
sunrise-beach-910,us,Hotel,10,9.2,265,booking.com,True
luxor-bastille-hotel,fr,Hotel,10,6.1,75,booking.com,True
hotel-le-friedland,fr,Hotel,10,8.5,162,booking.com,True
doubletree-by-hilton-alana-waikiki-beach,us,Resort,10,7.1,202,booking.com,True
royal-waikiki-penthouses,us,Hotel,10,6.0,125,booking.com,True
seashore-93,us,Hotel,10,6.0,104,booking.com,True
zp-hotel,ge,Hotel,10,8.5,38,booking.com,True
gion-ryokan-karaku,jp,['House'],10,8.4,89,booking.com,True
hotel-abel-pension-budapest,hu,['House'],10,7.9,43,booking.com,True
polynesian-hostel-beach-club,us,['Hotel'],10,7.7,47,booking.com,True
waikiki-place-studios-at-the-marine-surf-waikiki,us,['Apartment'],10,7.9,160,booking.com,True
kuhio-village-810a-king-studio-waikiki-ocean-view,us,['Apartment'],10,1.0,179,booking.com,True
discovery-bay-3517,us,['Apartment'],10,0.0,226,booking.com,True
sophie-s-hostel,cz,['Hotel'],10,8.6,16,booking.com,True
czech-inn,cz,['Hotel'],10,8.2,11,booking.com,True
ala-moana-condo-by-orgoto,us,['Apartment'],10,4.7,169,booking.com,True
soggiorno-annamaria,it,['House'],10,7.8,118,booking.com,True
l-antica-porta-boutique-b-b,it,['Bed & Breakfast'],10,8.5,69,booking.com,True
la-casa-del-ghiberti-b-b,it,['Bed & Breakfast'],10,9.7,235,booking.com,True
la-casa-del-garbo-luxury-rooms-suite,it,['Bed & Breakfast'],10,8.9,156,booking.com,True
charming-house-dd724,it,['House'],10,8.9,175,booking.com,True
ca-gottardi,it,['Bed & Breakfast'],10,8.7,97,booking.com,True
ca-morosini,it,['House'],10,8.3,106,booking.com,True
dar-ayniwen-garden-hotel-bird-zoo,ma,['House'],10,9.1,209,booking.com,True
inn-at-golden-gate,us,['Hotel'],10,7.2,76,booking.com,True
amsterdam-hostel,us,['Hotel'],10,7.4,26,booking.com,True
passport-villa,kh,['Villa'],10,9.5,10,booking.com,True
hotel-nata,ge,Hotel,10,8.3,30,booking.com,True
iliani-hotel,ge,Hotel,10,6.0,75,booking.com,True
hotel-old-town,ge,Hotel,10,8.1,47,booking.com,True
ilikai-tower-1536-lagoon-view-1br,us,['Apartment'],10,8.0,324,booking.com,True
ilikai-marina-1783-city-view-studio,us,['Apartment'],10,8.8,173,booking.com,True
ilikai-marina-1895-city-view-studio,us,['Apartment'],10,7.0,175,booking.com,True
the-beach-waikiki-boutique-hostel,us,['Hotel'],10,8.6,57,booking.com,True
town-house-motel,us,['Hotel'],10,6.4,75,booking.com,True
soma-park-inn,us,['Hotel'],10,7.3,98,booking.com,True
civic-center-motor-inn,us,['Hotel'],10,6.7,62,booking.com,True
mardi-gras-hotel-casino,us,Hotel,10,6.6,68,booking.com,True
alexis-park-all-suite-resort,us,Hotel,10,7.7,53,booking.com,True
holiday-inn-express-suites-las-vegas-sw-springvalley-an-ihg-hotel,us,Hotel,10,8.3,136,booking.com,True
downtowner-boutique-hotel,us,Hotel,10,6.9,39,booking.com,True
the-cliffs-at-peace-canyon,us,Resort,10,8.8,164,booking.com,True
novotel-sydney-olympic-park,au,Hotel,10,8.0,182,booking.com,True
stamford-plaza-sydney-airport-hotel-conference-centre,au,Hotel,10,7.7,143,booking.com,True
mercure-sydney-parramatta,au,Hotel,10,7.2,119,booking.com,True
hotel-urban-st-leonards,au,Hotel,10,8.1,122,booking.com,True
rendezvous-hotel-sydney-the-rocks,au,Hotel,10,7.8,205,booking.com,True
aparthotel-rioni,ge,['House'],10,8.8,46,booking.com,True
downtown-guest-house,ge,['House'],10,9.0,9,booking.com,True
apartment-soho-tabidze,ge,['Apartment'],10,9.3,34,booking.com,True
hostel-mandaria,ge,['Hotel'],10,9.3,8,booking.com,True
kutaisi-city-heart-apartment,ge,['Apartment'],10,8.8,31,booking.com,True
apartment-with-mountain-view,ge,['Apartment'],10,9.5,154,booking.com,True
light-apartments,ge,['Apartment'],10,9.3,102,booking.com,True
ia-s-guest-house,ge,['House'],10,9.4,32,booking.com,True
guest-house-kavtarashvili-38,ge,['House'],10,8.9,24,booking.com,True
hq-of-nove-sujashvili,ge,['Hotel'],10,9.6,9,booking.com,True
guest-house-15,ge,['House'],10,9.7,0,booking.com,False
kazbegi-hut,ge,['House'],10,8.5,150,booking.com,True
ed-new-gudauri,ge,['Apartment'],10,8.3,75,booking.com,True
nikoloz-guesthouse,ge,['House'],10,9.4,19,booking.com,True
beachside-resort-panama-city-beach,us,['Hotel'],10,7.5,79,booking.com,True
aqua-beach-resort-by-panhandle-getaways,us,['Apartment'],10,7.0,304,booking.com,True
gulf-highlands-146-white-sandy-lane,us,['House'],10,0,0,booking.com,False
nautical-watch-a2,us,['House'],10,5.7,50,booking.com,True
tidewater-beach-resort-by-panhandle-getaways,us,['Apartment'],10,7.7,170,booking.com,True
majestic-beach-towers-resort-by-panhandle-getaways,us,['Apartment'],10,7.0,174,booking.com,True
ocean-ritz-by-panhandle-getaways,us,['House'],10,0.0,394,booking.com,True
riad-amira-victoria,ma,['House'],10,8.5,232,booking.com,True
ibis-sydney-olympic-park,au,Hotel,10,7.7,140,booking.com,True
the-westin-las-vegas-hotel-spa,us,Hotel,10,7.9,194,booking.com,True
wynn-las-vegas,us,Resort,10,8.9,220,booking.com,True
song-hotel-sydney,au,Hotel,10,7.8,149,booking.com,True
haven-glebe,au,Hotel,10,8.3,184,booking.com,True
hyatt-place-las-vegas,us,Hotel,10,8.3,161,booking.com,True
ellis-island-hotel-casino-brewery,us,Hotel,10,7.7,29,booking.com,True
gudauri-cozy-home,ge,['Apartment'],10,7.0,102,booking.com,True
baka-s-apartment-in-gudauri,ge,['Apartment'],10,8.4,169,booking.com,True
andro-s-apartment-in-new-gudauri,ge,['Apartment'],10,1.0,94,booking.com,True
gudauri-ski-apartment,ge,['Apartment'],10,8.1,74,booking.com,True
ocean-view-waikiki-luxury-ilikai-hotel-free-parking,us,['Apartment'],10,0,0,booking.com,False
kuapa-isle-gem-unit-419,us,['House'],10,10.0,0,booking.com,True
ilikai-tower-1027,us,['Apartment'],10,0.0,289,booking.com,True
ilikai-marina-985,us,['Apartment'],10,7.3,229,booking.com,True
luxury-residence-salt-at-kakaako,us,['Apartment'],10,10.0,0,booking.com,False
apartamento-con-hermosa-vista-en-hawai,us,['Apartment'],10,0.0,1,booking.com,True
diamond-head-ohana-30-plus-day-rental,us,['House'],10,0.0,0,booking.com,True
landmark-penthouse-2-30-plus-day-rentals,us,['House'],10,0,0,booking.com,False
ilikai-228,us,['Apartment'],10,0,0,booking.com,False
waikiki-shore-1416,us,['House'],10,0,0,booking.com,False
ilikai-1128,us,['House'],10,0,0,booking.com,False
waikiki-skytower-2204-thirty-night-rental,us,['Apartment'],10,0,0,booking.com,False
waikiki-shore-ph2,us,['House'],10,0,0,booking.com,False
cozy-studio-in-paradise,us,['Apartment'],10,0,0,booking.com,False
a-block-away-to-waikiki-beach-pool-free-parking,us,['Apartment'],10,8.6,216,booking.com,True
ilikai-2528,us,['House'],10,0,0,booking.com,False
rk1708-heart-of-waikiki-close-to-everywhere,us,['House'],10,0.0,201,booking.com,True
rk1604-in-heart-of-waikiki-close-to-everywhere,us,['House'],10,5.0,172,booking.com,True
a101-2-br-apartment-pool-jacuzzi,mx,Apartment,10,8.1,0,booking.com,True
horseshoe-las-vegas-formerly-bally-s,us,Resort,10,7.7,25,booking.com,True
rio-all-suite-hotel-casino,us,Resort,10,6.6,29,booking.com,True
oyo-hotel-and-casino-las-vegas,us,Resort,10,6.3,22,booking.com,True
jockey-resort-suites-center-strip,us,Hotel,10,8.2,96,booking.com,True
ilikai-tower-1934-lagoon-view-2br,us,['Apartment'],10,0.0,571,booking.com,True
ilikai-marina-1781-city-view-studio,us,['Apartment'],10,8.8,163,booking.com,True
ilikai-tower-1421-city-view-1br,us,['Apartment'],10,0.0,198,booking.com,True
ilikai-tower-2109-city-view-2br,us,['Apartment'],10,8.6,544,booking.com,True
ilikai-tower-438-lagoon-view-1br,us,['Apartment'],10,0.0,301,booking.com,True
ilikai-tower-1837-yacht-harbor-view-1br,us,['Apartment'],10,10.0,330,booking.com,True
ilikai-tower-1538-lagoon-view-1br,us,['Apartment'],10,8.9,289,booking.com,True
ilikai-tower-1123-city-view-1br,us,['Apartment'],10,6.7,261,booking.com,True
jenny-s-cottage-waikiki,us,['Apartment'],10,8.6,219,booking.com,True
ilikai-marina-1381-city-view-studio,us,['Apartment'],10,7.0,180,booking.com,True
pomaikai-suites-11,us,['Apartment'],10,9.2,399,booking.com,True
hawaiian-monarch-penthouse-401-by-hawaii-ocean-club,us,['Apartment'],10,9.0,378,booking.com,True
palms-waikiki-412,us,['Apartment'],10,7.8,130,booking.com,True
waikiki-vacation-10,us,['Apartment'],10,8.4,349,booking.com,True
waikiki-shore-1116-beachfront,us,['Apartment'],10,9.7,526,booking.com,True
cruise-hotel,ge,Hotel,10,8.3,54,booking.com,True
nnn-tourist,ge,Hotel,10,5.3,19,booking.com,True
lux-palace-hotel,ge,Hotel,10,7.1,24,booking.com,True
b-b-europa-hotel,ge,Hotel,10,6.1,19,booking.com,True
marine-surf-16th-floor,us,['Apartment'],10,0.0,204,booking.com,True
ocean-villa-penthouse-2302,us,['Apartment'],10,9.4,0,booking.com,True
emerald-beach-2033,us,['Apartment'],10,10.0,0,booking.com,False
moonspinner-211b,us,['Apartment'],10,8.2,230,booking.com,True
gulf-highlands-107-tonya-lane,us,['House'],10,7.2,95,booking.com,True
edgewater-beach-resort-by-panhandle-getaways,us,['Apartment'],10,5.6,174,booking.com,True
grand-panama-by-panhandle-getaways,us,['Apartment'],10,8.4,160,booking.com,True
ocean-view-romantic-studio-27th-floor,us,['Apartment'],10,0.0,0,booking.com,True
deluxe-34fl-ocean-view-one-block-to-waikiki-beach,us,['Apartment'],10,0.0,274,booking.com,True
royal-kuhio-2302-heart-of-waikiki,us,['House'],10,10.0,170,booking.com,True
rk2309-in-heart-of-waikiki-close-to-everywhere,us,['House'],10,0.0,264,booking.com,True
ilikai-apt-2106-spectacular-ocean-stu-1ba,us,['House'],10,0,0,booking.com,False
brand-new-diamond-head-waikiki-home-2bed-2bath,us,['Villa'],10,0,0,booking.com,False
freehand-miami,us,['Hotel'],10,7.6,26,booking.com,True
villa-katy-beachfront-property,us,['Apartment'],10,7.5,490,booking.com,True
netherland-two-bedroom-apartments-by-royal-stays,us,['Apartment'],10,5.7,252,booking.com,True
castle-beach-club-apartments,us,['Apartment'],10,7.4,354,booking.com,True
oceanview-private-condo-at-the-setai-2606,us,['Apartment'],10,8.0,2,booking.com,True
ocean-drive-suites,us,['Apartment'],10,6.4,0,booking.com,False
sofitel-sydney-wentworth,au,Hotel,10,7.6,215,booking.com,True
aria-resort-casino,us,Resort,10,8.2,150,booking.com,True
circus-circus-hotel-casino-theme-park,us,Resort,10,6.5,24,booking.com,True
sagrada266-by-chicstays,es,Apartment,10,8.8,283,booking.com,True
shores-of-panama-by-panhandle-getaways,us,['Apartment'],10,7.4,148,booking.com,True
dunes-of-panama,us,['Apartment'],10,8.4,285,booking.com,True
marisol-condos,us,['House'],10,7.5,0,booking.com,False
majestic-beach-towers-2-2003,us,['Apartment'],10,9.9,218,booking.com,True
the-whispering-seas,us,['House'],10,9.0,100,booking.com,True
colors-aplenty,us,['House'],10,0,0,booking.com,False
commune-suites,nl,['Bed & Breakfast'],10,8.8,183,booking.com,True
hotel-74,nl,Hotel,10,6.8,0,booking.com,False
aparthotel-rambla108,es,Hotel,10,8.3,131,booking.com,True
ramblas-apartments,es,Apartment,10,8.7,93,booking.com,True
catalonia-port,es,Hotel,10,8.7,118,booking.com,True
hotel-arts-barcelona,es,Hotel,10,8.4,260,booking.com,True
barcelona-54-apartment-rentals,es,Apartment,10,7.1,321,booking.com,True
exe-ramblas-boqueria,es,Hotel,10,8.2,95,booking.com,True
hostal-baler,es,House,10,7.9,56,booking.com,True
mh-apartments-tetuan,es,Apartment,10,8.4,158,booking.com,True
hostal-boqueria,es,House,10,8.4,107,booking.com,True
south-beach-plaza-villas,us,Hotel,10,6.9,0,booking.com,False
palazzo-vecchietti-residenza-d-epoca,it,Hotel,10,9.4,0,booking.com,True
il-salviatino,it,Hotel,10,9.1,0,booking.com,True
royal-president-bangkok-sha-extra-plus,th,Hotel,10,6.6,0,booking.com,False
atlantis-the-palm,ae,['Hotel'],10,9.1,0,booking.com,True
econo-lodge-times-square,us,Hotel,,0,0,booking.com,False
palm-grove,us,Hotel,10,0,0,booking.com,False
1105-edgewater-tower-3,us,Hotel,10,8.8,0,booking.com,False
discovery-bay-3802,us,Hotel,10,0,0,booking.com,False
mauna-luan-1-9a-90-day-rental,us,Hotel,10,0,0,booking.com,False
catalinas-suites,ar,Hotel,10,7.5,0,booking.com,False
red-south-beach-hotel,us,Hotel,10,7.5,0,booking.com,False
the-inn-at-st-thomas-square-1305a,us,Hotel,10,0,0,booking.com,False
royal-kuhio-3205,us,Hotel,10,0,0,booking.com,False
the-landmark-2705,us,Hotel,10,0.0,0,booking.com,True
440-olohana-st-1605,us,['Apartment'],10,0,0,booking.com,False
